field_uuid,crop_name,average_yield
1ec8333d-e335-4380-b201-085baba71980,soybeans,6075.0
f8a6a8ab-caa9-494d-99be-8f755ff915df,corn,6720.0
8f17186b-9fa5-4bba-b646-09d8c777745d,soybeans,6159.0
900128e7-f289-4a98-bd46-baefdaf9bacb,corn,6310.0
04957a79-c922-4fd1-9525-dca86ac31eb1,soybeans,5078.0
bef505b3-608e-471f-af81-b0989c30eef4,soybeans,4988.0
dddfb999-e6c1-4500-9ac9-4a04386d9ae6,soybeans,4370.0
967323cd-b4c8-42d8-9389-649ae4a08d99,corn,6310.0
33e933c7-c5ff-42cb-82ff-dc8be50ce591,soybeans,6106.0
f67d1772-cf23-4788-b59f-2c5a21c5305d,soybeans,4898.0
74be2be1-0425-4397-b806-d74a828e632b,soybeans,6166.0
c5ad3084-422f-49df-811e-a4d351562c6b,soybeans,6124.0
ad2bf3a0-5f50-4dd2-8fa2-591a9981c590,soybeans,5443.0
9c246a35-91c6-4856-b4e6-dcd8adbe4e8a,soybeans,4732.0
3c498c30-d55e-4606-bdd1-3bbb5d32a363,corn,6020.0
13e25c30-9999-482b-bab9-a73732ed9480,corn,4902.0
76e7a5de-4bbf-41c1-87e7-c733ae330e4d,soybeans,4154.0
96d6765b-b655-4777-a88b-73efd497bb56,soybeans,4503.0
0fa1f3cf-209d-4e78-9e15-21f5208445bf,soybeans,5868.0
4a19bb99-e608-4d0f-8237-c9337414811f,soybeans,4309.0
9b676dec-127a-4e95-b11b-0096418e3de3,soybeans,5683.0
c185e655-fdc0-4dec-9dff-b51704f3f013,soybeans,5167.0
a03b9ac6-4939-4b67-9a12-cd3374c0228c,corn,6306.0
34557963-7145-455e-af7e-c42aecb5e793,corn,5839.0
67b70e76-7f30-42de-8d71-68656a99dd6c,soybeans,4594.0
37525456-b3c6-42f4-8e5c-3135b256552f,soybeans,5969.0
c90abbf9-63f4-4f44-bc6a-8094694ad028,corn,6624.0
361f19ef-ec1e-417b-9bc5-08b9e06d0833,soybeans,4298.0
0a619125-c10d-4959-9d62-bc57c6c97d45,soybeans,5026.0
0561ea26-61ff-4888-acef-f08f49fdcc91,soybeans,4756.0
2f8ce4c8-db36-4f28-aa1d-030671f959bd,corn,4835.0
f42539b9-f92d-430d-b459-350a75f763cd,soybeans,5793.0
3b5cdab4-08c9-4ec7-85b8-455359fd877c,corn,6802.0
3b08c6f5-e896-44b6-b063-75ed9843359f,corn,6809.0
d94b324c-a74a-4065-af24-9acf39b7d21c,soybeans,5936.0
cb51f59a-5073-4a3f-b36c-88f3a26b478e,soybeans,5635.0
ac58ed0e-776a-4d16-a79d-038931e43063,soybeans,6150.0
915fc155-1bae-4787-b89f-95063010ee69,corn,5070.0
90633ae1-8b79-4ed5-be7b-4b11b5730cf1,corn,6721.0
263c3ae5-91cf-4982-9c29-65c479ed749b,soybeans,4344.0
ab00d77c-0077-4391-afe6-b2d516a7ea7b,corn,6051.0
bf4d5cf7-41fa-4f18-804b-9c71e65f3a42,corn,6756.0
dd21e031-7ccf-4fc2-aba3-c0f6be18b32c,soybeans,4004.0
dc546393-0e8a-4b3e-914a-b694d1a01da8,soybeans,4637.0
0729cfe5-4d55-4efa-b3ed-61b1bf5b63c8,corn,5773.0
7f0f824b-90d0-469e-83bf-08fa3eea038e,corn,6874.0
ec2aacf0-afaa-4dd6-9103-0f1092790b01,corn,6515.0
b032f02b-be55-4334-baaf-cc5a045cbd86,soybeans,4507.0
556f4710-5fd6-409e-a061-cfb5f9047497,soybeans,4798.0
4ee4f598-efea-454d-bf39-0649e3cb0837,soybeans,6098.0
b03754ee-20aa-4665-9298-711aae88febc,soybeans,4091.0
c3492e63-ead1-4ea0-95af-d587aad20e50,soybeans,5839.0
7c071df4-eeaf-4660-8d93-b1293ea546d7,soybeans,5045.0
79b24c5a-9c89-40c4-8925-2533b249570f,soybeans,5993.0
1c73907b-6177-4d3e-8ea7-e18e00e3d780,soybeans,4349.0
04fe3c2d-0d09-4fd8-b1f7-5d0781b691d6,soybeans,4614.0
f156fa79-9f02-47cc-b531-2589f6a47fc3,soybeans,5481.0
f6bf6050-14a1-4823-9af0-daaa9f7aa450,soybeans,4684.0
670f810e-76f3-4313-9892-72ea73177f5f,soybeans,4004.0
6a331cfa-6d91-4e20-ab14-a46490b275f5,corn,5743.0
738e6f21-e69e-4837-ad41-f216767ca271,soybeans,5862.0
7bc753d8-616e-4915-9325-f8a7f04521d5,soybeans,4360.0
ea030557-6d89-434b-9dcc-adf79c4f38c1,soybeans,5869.0
58ff6492-a80a-4059-b049-b9a2a8d518bb,soybeans,4858.0
5fd40e9f-f60c-4c14-a91c-ae853a99d3ef,corn,6678.0
302a06ab-706d-4870-8147-16a454086693,soybeans,6171.0
79627392-06b6-4e58-ab9d-ffec16201b4e,corn,4789.0
51ff6924-41e3-4a2d-9767-e9d652ea9ea2,corn,5046.0
f5471f3e-9d6b-4462-89f0-2612572eed8c,soybeans,4905.0
cc126d0e-d06a-4b36-b616-e1b1e275d27c,corn,5988.0
91e5d044-1a32-4589-b9e3-0083edef8a83,soybeans,5833.0
f87eef38-2915-40a6-9b0b-772a740faecd,soybeans,5571.0
9a611fb7-b346-4f3e-a2da-12c1550bcb73,soybeans,5012.0
db2d5ce1-66f3-4977-ba72-6ba9a0732ee3,soybeans,5698.0
78b70992-1736-4214-95ce-4e91308de601,soybeans,5126.0
7e3a0f3b-a5d8-493a-8833-a8147a531a2a,soybeans,4093.0
7fcf6b03-1d15-4f56-822d-437d97e16ed6,soybeans,4041.0
72ff0b56-2765-49c9-9f2f-57438881cfd1,soybeans,4304.0
909c38c6-2b05-44a9-b40f-1ba5d6b8d061,soybeans,4263.0
8aa4aeb8-8b34-4b42-b750-04d5839b6aef,soybeans,5061.0
61c645a4-24b7-4bcc-83c2-3576e9b18725,corn,5501.0
7b11c249-c0b4-40aa-91db-8eae66b0a228,corn,5977.0
a17235e8-f24d-42ce-8e61-a3b6fcb52942,soybeans,4532.0
9302cfb4-f92c-4066-b4c1-c31d62fc9a2b,corn,6406.0
19f7b9c6-5fdd-4ae1-87bb-22eaae85805d,soybeans,4643.0
1bb8f1b5-d78a-4bb8-8845-1fbdec45638d,soybeans,6191.0
a0715fe4-9f30-4902-b838-12fbf73e1c99,corn,6595.0
6d45184e-4336-48f3-88d9-4a9b84782a72,soybeans,4602.0
39376045-1685-49a3-a4d2-3c99d09cf28d,soybeans,6081.0
9720c2c2-c087-4881-ac61-af48a1f0c8e7,corn,6650.0
52ba94e2-9721-43bf-b11b-7f72b23d8265,soybeans,4269.0
ffaa831a-082d-43bc-8bbb-1673ba200209,corn,4718.0
fbd81a9b-78cb-47e9-926d-2cb5fec00d92,soybeans,4363.0
b4409c7a-39d4-40a3-9ee0-75d21629d433,soybeans,5940.0
0430b878-142b-4c2f-bcf0-d54e30c0d14e,soybeans,5937.0
94706a9b-a477-42e4-b3ae-69953fe43d16,corn,6134.0
548e2431-b776-4541-bd37-9d5e2680968c,corn,6817.0
c94f52e9-0b3b-4afa-b4ad-0420d87e4ca7,soybeans,5000.0
16ac05a8-8dd3-439a-a0a2-d629cd805422,soybeans,4636.0
ab946d8a-172b-4429-a7aa-45ddbfb134f5,soybeans,4324.0
94c81bcb-0c98-41b0-a01c-c724aed10ac8,soybeans,4183.0
ed6e4209-8fc1-47da-830f-a1062776ed7b,soybeans,4263.0
52b86a8b-53ec-45cc-b194-c6e4c76a9b04,corn,5063.0
cbe83e02-8295-4170-a178-44dd16d04430,soybeans,4414.0
4e7d1ba6-4b0d-498c-aeb5-7b8fff254dd6,corn,5198.0
015058f7-ed40-460e-a451-d94bfb6822bf,corn,6622.0
a088a13c-49da-41fb-af3e-147fbab971da,soybeans,4087.0
be294c6a-eb4a-45fb-92d4-76197aa7ac4d,soybeans,5027.0
4c9cc164-df31-4ea8-9c29-9071266ce7fc,soybeans,4119.0
f2a3cfc4-5a4a-4e17-bbe7-9752f2190ff6,corn,5475.0
c5861bda-96ad-463d-9fc5-a1ccd35a5687,corn,6488.0
48fb9935-55ff-4b79-8934-e8f84da6341a,corn,6767.0
a3bb4202-14c5-4a59-8385-7cac071d3a9b,soybeans,5413.0
f3248260-25ba-4d03-b8bc-aaadbe4b85c8,soybeans,4689.0
73f12766-14bc-41a5-9c70-c3929c3e62e5,soybeans,5172.0
9dec320e-bdef-440e-bbca-8278e445556a,soybeans,5770.0
5bbf9867-e6ef-4248-b5df-143e480bc6a1,corn,6649.0
809dfa1c-8e66-48b5-b361-ada1428bef5a,corn,5796.0
ee49f98c-6870-492c-80a4-cd308927ac24,soybeans,4604.0
768fdac5-1701-4449-b417-07f7cec06bf4,soybeans,4746.0
65b8b81e-2d26-4110-8daf-ce06e75ab604,soybeans,4720.0
c4070df3-4e9f-4ae3-adda-cc3e3287bcd2,soybeans,5791.0
ffda080d-93af-4e69-9cb9-d8277b4e46ae,soybeans,5790.0
ba62021d-72a4-4c88-a51a-e8c56472de0d,corn,6520.0
a0967cb7-d1e3-4513-9e09-ccda4cec9764,corn,5673.0
c53805ec-62d0-4218-afeb-32d1847282f2,soybeans,5481.0
eef1a3c2-47f8-4449-b2b3-cc7b7205e1a8,soybeans,4546.0
8cd48698-ecfb-4dcf-ba8b-fb7bf5f5ba8e,corn,4920.0
e60811b3-828e-4549-abce-e18cfdb81d7e,corn,5350.0
b4fb3028-f446-41e0-8e67-2215ebce9a4f,corn,4860.0
6b3c298d-d4f3-41d2-b568-5d70f5ea970c,soybeans,5210.0
bef1e962-3431-4dfe-8832-2dbdb0c54e6c,soybeans,5552.0
b324bb26-c7c5-410b-9e27-6c0fbd530cc6,corn,6317.0
d0273e7f-9bf2-4e85-9526-697efd9dfddd,soybeans,4573.0
c0cf4f27-d2be-4abb-a211-20d5ef69b73e,soybeans,5860.0
026a08da-e138-426f-a7ad-873441ca5775,soybeans,4698.0
7e622a70-3b68-462f-8134-4eb4f168964f,corn,5112.0
fc52d16f-8c91-44d1-9265-948c2120656c,soybeans,5813.0
c6170022-456f-4b93-ae59-cafb5a8c198b,soybeans,5269.0
cdd03997-9aaf-4982-b522-98bdbe57fbe3,soybeans,5283.0
8eaf0904-b855-4867-aa49-c84995334e65,soybeans,4427.0
6f8918f8-2fab-40aa-bf2e-e69fce90d204,soybeans,4326.0
dbdb664c-2360-4196-82a5-f5be7d2f039a,corn,5756.0
191d77de-5416-4f41-812b-8fc5afec1de1,soybeans,5874.0
6b6b33c7-0205-48c3-a73a-b771430f2db6,corn,6637.0
44a540b1-c61f-4d50-a36d-88fb908d16e1,corn,5135.0
3347e8a5-f4cf-45d3-8d18-dc769ee19893,corn,6208.0
92f5d979-889a-45fc-9f59-3284dc123abf,soybeans,5212.0
67fec2f6-32b0-4a4a-8db5-44b021571b96,corn,5521.0
5c29cc90-15a1-42eb-9d09-c53e84e168b6,soybeans,4320.0
662ede5c-8e0c-4d1a-a1c5-855f7a01d89a,soybeans,5622.0
6a331cfa-6d91-4e20-ab14-a46490b275f5,soybeans,4523.0
5748c343-75d6-45e6-8cf4-705293fa5df4,corn,5655.0
3d1e347b-4331-49ba-8a9a-89b884451fa2,soybeans,5615.0
5367eea3-4c24-4af2-a633-fb7b4a33d28f,soybeans,5196.0
478c9c6a-8405-41b3-8e3c-935d9ac73790,soybeans,5212.0
8318d428-0298-4f7e-aa80-637effc94049,soybeans,5618.0
beca0463-dcb7-47e3-b606-6e97fb2f3d8a,corn,5287.0
c151e8e1-559c-4f05-9f1d-7a368f0cab3f,corn,4917.0
3cea795c-7ee2-4442-a371-1c15a41b452e,soybeans,6182.0
b15714bb-5dd6-4a55-916c-00d436b3a647,corn,6852.0
7b6357d3-9adc-4409-8680-56707b0bac3d,soybeans,5429.0
a2a3b246-2bf7-4e80-b29d-665aa0ebd1aa,corn,6230.0
5cc05ea7-6283-4c58-b916-288f34111ec3,soybeans,5717.0
0387fab5-b35a-456b-977a-a18492827ab2,soybeans,4608.0
2b827601-c8a8-4fa4-bd65-c26241675291,corn,5535.0
d15779d7-59b1-4677-991f-bea0d04ea63e,corn,5487.0
993fb4d2-8f79-4559-8604-cd4f85e25884,soybeans,6184.0
313c9815-d15e-4d4f-aa2a-a3fbe0bbebe4,soybeans,4678.0
6672818f-c590-4c57-b99f-dbf612ea43b4,soybeans,4704.0
52085cbe-bdfc-4c51-86b6-270d2039607b,soybeans,5200.0
399643ed-5518-48d3-b851-bd9f19a77dbb,soybeans,4433.0
32df38d5-f8df-4f31-bd6e-33894a20ee5b,soybeans,4943.0
d21b2be6-7a05-4e87-a06a-81c614354929,corn,5865.0
4be71cf5-776b-4564-87d1-b3718135a22c,corn,5466.0
9132972b-103a-44f4-a441-2f9e52bf571e,soybeans,4686.0
2ea72c80-a4ae-4339-9264-618609a11ba7,soybeans,5251.0
62cf2307-c6f9-4a1e-b992-a7c66b60579e,soybeans,4680.0
72fa7a43-0de2-4ff6-9a68-27631f6dff13,corn,5620.0
217b5591-f416-4173-ad90-3435121e6336,soybeans,4465.0
ccbfa538-d0ef-4c3f-b038-326ac7d50edf,corn,6331.0
41f2ca97-9364-4b51-b7ea-58a98b95ff10,corn,6621.0
db8b74b2-2763-4132-aa16-d0e435a30e90,corn,4760.0
fb5d8cf1-a1b5-4c5d-80aa-6080eac5e683,soybeans,4458.0
80bd886f-44e6-4758-9215-3597ea0fa252,corn,6289.0
32945af9-af98-480c-a7a2-0bff9b8c6cfd,corn,5792.0
e7641e65-662f-48aa-b11e-70ac2f39a3f8,corn,5489.0
fc8d1eb1-0bab-4945-a6e8-518f92eccd16,corn,5048.0
3327787e-4608-4bf8-97bf-636299bbe4db,soybeans,4662.0
9033be9b-3d8b-4724-a385-2d6f4056edb7,soybeans,4266.0
860960b6-c883-435d-a1fa-ca1097624b95,soybeans,4516.0
8c688489-5ac2-4c13-8cfa-2d6a17852ede,soybeans,5515.0
6720f08a-6e2e-44ee-a990-7d1f1c6acb9e,soybeans,5320.0
24e97e9f-e998-4784-8020-28f1f41f6464,corn,6576.0
8d3964c4-02b7-4ee3-baa5-000db442ade5,soybeans,5470.0
6ee3b4e9-4ef6-4573-b484-7652c374384f,soybeans,4691.0
acd36d7c-4cc2-41c0-895b-57efc7e8abf3,soybeans,5281.0
c4a5d2da-60f0-47bd-b3e0-a466e93b67b6,soybeans,4050.0
d690179d-f01d-4803-aa2f-2a3f1823e5b6,soybeans,4520.0
5c53e044-22d0-41f0-9eaf-bfce4cb79f58,corn,6478.0
dd303483-8fbc-43d3-a6f7-cff5c0274579,soybeans,4772.0
72aabe26-1ad7-4633-b832-f78c72c8b857,soybeans,4157.0
4c786bcc-351a-475f-baa3-08b0158f88f5,soybeans,6001.0
3f7e56f3-2ad5-45fc-a8ec-93cdd20f14e9,soybeans,5955.0
ab532dd5-dddb-4ca1-966d-f5d601a2d021,soybeans,4179.0
6f81d9d4-8214-4869-8a07-78fbdb4ce4ab,corn,6624.0
5938ab51-9e9f-43cd-8dbb-5caa465da66a,corn,6826.0
7b299df4-bd2b-4dc2-ab49-7b58f49772b5,soybeans,5307.0
5e8e82e4-b0ed-42ea-ba3d-df8a691c9ce0,soybeans,4991.0
5e0b8843-9ef8-4a21-b76f-8f916548d96a,soybeans,5975.0
80a737f4-aa34-44b0-8b39-fdbdfd3ed8e8,soybeans,5988.0
77e2e788-a862-4047-90a9-966357044fb5,soybeans,4664.0
31ca3800-1b6d-48ed-80f4-01d96bd98461,soybeans,5054.0
91385a9b-e7aa-4261-8aed-4a0138db062f,soybeans,4198.0
1c358593-ca44-45de-ae2e-15965e65078b,soybeans,6149.0
cc615b9f-9cee-4b4f-b097-48938f471c51,soybeans,5752.0
87fc73b2-b1f1-4ce5-9f2f-d511f080fd10,corn,6339.0
92ef679f-b8bf-4c20-9240-5aaddfb0dde9,soybeans,5928.0
9acb467e-fead-4ada-9025-5119d167b440,corn,5689.0
65d7148c-e5b3-4cce-ba43-9c1f7674d3c3,corn,6711.0
4ca42a26-fbd7-4f79-b5d9-b3504fa1f395,soybeans,4180.0
eba3e72d-f17e-4ec4-85b4-02108540dfe0,soybeans,4208.0
41759d0e-8b15-4328-bbab-874da68ff7d8,corn,5315.0
7fb2318f-0dbd-4902-aadf-e56599ae3d81,soybeans,5747.0
589916c7-3135-4522-a9e6-698fbc7c4c5c,corn,6513.0
47c9d8e6-c5e1-4acf-b043-885b55ed946b,corn,5909.0
da51050a-92d6-4f1a-847a-72b8ea7cbe6b,soybeans,4130.0
6eebd79a-7455-4d89-b8de-0120ebb59edd,soybeans,5073.0
74c41d13-cb49-461b-9635-85cef13a423e,soybeans,4574.0
c6223edf-3a07-40c3-a842-e125eb5963bb,corn,6130.0
78b985bf-3355-4136-94fb-0c5b127dfd42,soybeans,5580.0
60363a41-0903-491b-9615-ad94edc2fd08,corn,6415.0
44bef136-4e56-40c8-82d7-27fec06bced1,soybeans,5877.0
f90df063-7d5b-4c04-810a-487ae2286d40,corn,6879.0
10f5bc43-82b4-410f-8457-1d486b32f6a2,soybeans,4309.0
18cdd03a-6312-497e-abe8-01202e4b7bc4,corn,5051.0
181deb8b-3958-4510-82ef-439e1dd3f72f,soybeans,4708.0
f73f8785-7cb5-4607-95d1-13209d6bf24d,corn,5408.0
1d4969a3-b88f-45a6-b74b-36796f42e2d5,soybeans,5004.0
5c2068a3-fe2c-4b6b-9beb-e4eaef400b38,corn,5662.0
81f6026f-cb4d-4b08-a5de-99abb1368114,corn,4761.0
db78e4fc-ae7d-414b-b8c7-3aaec826088b,corn,4749.0
38712068-76c9-4756-b73b-47c502e534e0,soybeans,4214.0
c4c53f37-5e71-4d80-bca0-b361ea437d15,soybeans,5057.0
d7ecd339-e705-428c-936d-cc6abcbf6db9,soybeans,4860.0
e949413b-1e20-411f-97f1-9ea6604de89a,corn,5882.0
11dbd301-b36b-4a60-94ec-1ea7deadb512,soybeans,4177.0
784730f1-413a-497f-a0c7-94d81c4539ab,soybeans,5960.0
61af1bb1-f241-4cc8-b878-6da4d44da5a0,soybeans,5740.0
23eeeeaf-2d25-453a-a176-0d9f0b20d2fd,soybeans,5684.0
fbb70cd7-6950-4590-961b-8f04e5598a5a,corn,5783.0
66269522-f583-4f55-9700-573251cdbcad,soybeans,4475.0
83785726-e911-4917-93d8-8a6362517119,soybeans,5873.0
bb268f8a-87dd-4aa9-9a20-60f52032aaf7,soybeans,4666.0
4ed00a17-5f24-448d-a919-2eca45d5b39f,soybeans,5239.0
67995369-03ea-4204-b34f-41a3143258b3,soybeans,4519.0
df319c98-5567-4d16-b36d-89ecba79c5d0,soybeans,5140.0
47f17531-5fe8-4591-ba44-11731de4c179,soybeans,4903.0
7a1829f2-36f8-4e69-bb3a-41e2b1fe8652,corn,5206.0
1052de4e-1766-4e16-a2d9-af4f56e1026d,soybeans,4785.0
def4ee6b-fc5b-47c9-b2ba-d4424010b9ee,corn,5199.0
a3d746b3-fe18-4fc6-a291-9810ecbf72a7,soybeans,4520.0
4b03cc93-4a94-4877-925c-161dec92c3b7,corn,5134.0
c78e9ef2-14b0-45fb-bdb0-6977fdbbf635,corn,6848.0
d8a5a81b-7452-4b17-8a62-635b571af092,soybeans,4764.0
920011a5-1cf6-4376-bc56-03ac86a4b4b3,corn,6855.0
e9203844-4d1e-4a75-9bc3-7857bfc38241,soybeans,5657.0
b6e7acb1-e364-4011-b876-10f2ee4183c9,corn,5952.0
3fa3b5eb-6dd6-4872-9a8f-c01537f2c1bf,soybeans,4365.0
9d1d99e8-d343-4037-9d27-6c900f7a45f7,soybeans,4942.0
42eac29f-5032-4174-ae53-75476a04ff4a,soybeans,5955.0
c8212a41-8446-4178-b062-aa1bb3eb78e3,soybeans,4239.0
34b2551b-8270-464d-85d7-4d113948af59,corn,4935.0
b2d5cb2b-d0d5-435c-9b86-f3b5b2c3e850,corn,5211.0
150dd94d-55b0-48e4-ad66-21902b32b82f,corn,5165.0
60d4b7ea-2fda-4e81-9846-71ba3919e240,soybeans,4095.0
551a79ef-6322-4675-92aa-0ed1ef8b60a2,corn,6513.0
5e0babb0-8649-42a8-80a1-7238ae790f4a,corn,5925.0
13e1cec7-682e-4d64-a11c-7b861bf3630b,soybeans,4757.0
44a3fe49-c1da-4bbd-81f4-b6552558fb5f,soybeans,5763.0
7dab44ab-ece1-4b8d-941e-9459c3c0b7e5,soybeans,4040.0
05e01d3d-3521-48b6-8412-3dcdc9fc880d,soybeans,4122.0
ef3cb75d-e433-47c6-8675-242da9431433,corn,5870.0
6630f780-1575-4d2d-bf2e-de02e2887e9c,corn,5478.0
e245621e-8ff5-4c3f-accc-1c2893951015,soybeans,5547.0
360fe21f-6ae0-432b-99cc-c22587eefad5,soybeans,5088.0
63afa50d-c677-42a5-99d2-2240d5641786,soybeans,5235.0
6b106546-8076-45af-8081-47cbcc78756a,soybeans,4882.0
0b508608-1ab0-4f39-9d11-c9985b52b663,corn,6029.0
7521a960-efb9-474a-ab91-3a92d6b1d0d6,soybeans,4153.0
cc002be4-13b4-4806-824c-d86b98010651,soybeans,4047.0
aa186ca1-db92-4f88-876e-7c26d42944e8,corn,5790.0
2a2b4da2-2572-4c78-a307-a0d29822af53,soybeans,5525.0
0d53da76-7fea-4fcd-96ba-a446c028f275,corn,5120.0
fbd27e0f-3128-4b1d-973e-b7d328c48f9f,soybeans,5214.0
99261e95-71c3-444d-af4d-b4efa817e4d1,soybeans,5100.0
4b91a92b-1a7b-4504-bbb8-79849e22582b,corn,6662.0
8f4094b1-f73f-46c1-81c2-a35c10430d75,soybeans,6121.0
d4b1b90b-a234-492e-84b2-45597adafd67,corn,6526.0
05185417-0069-42e6-91c0-ec5ed6b111df,soybeans,4839.0
e622b65b-c17f-49e2-9cf7-f6c458e381aa,corn,5072.0
5e210217-3367-41ae-aee1-46d17c3ebc58,corn,5244.0
e30d408d-2d97-44e0-8748-b63d50ba1d87,corn,6791.0
3e44535b-1698-4ae5-8ca1-e7d504c8038e,corn,5475.0
232343b7-83ba-40e5-82ba-852f5140e17f,corn,6811.0
7ce7389d-314a-4649-a2f8-835f36db4258,soybeans,5333.0
28ef1d59-aa15-4c48-bb83-ed7fbf06ec9e,soybeans,4376.0
53bb72fe-ed49-45fc-b21f-b76d493934db,soybeans,4039.0
97a8cbe6-b7de-4197-8db1-2c6c70b2ec65,soybeans,4670.0
88a2f382-67f9-4c76-a176-464815eeb726,corn,6589.0
d2e0d01b-4024-4de5-baf2-bca2931f9576,soybeans,5477.0
e288fa43-0858-4f20-bbc4-6acde42dcb23,soybeans,5274.0
d804c5d4-c98e-4154-b77c-900b6cb5437a,soybeans,5073.0
52c384e8-d75c-4782-a657-48fb73fa34af,corn,6869.0
979a6b20-5bc7-460c-a55f-90735bf73671,corn,5701.0
59bd3ceb-d8f6-4539-a77a-c71e3eae9413,soybeans,5824.0
ac0ad376-2b63-450f-ba1b-37e233177aca,soybeans,6166.0
cd150b1e-285a-4cf7-9f36-8e52674abdc8,soybeans,4729.0
918aa493-ba47-4f51-b992-785c9042c9cb,corn,5473.0
330f976a-3314-4f08-bb2a-cdeca0fec767,corn,5348.0
0dd40f93-4974-4bb4-9e9c-896640668ecf,soybeans,4649.0
5fb66810-4e76-4c19-9e8f-2d38b2a5abf0,soybeans,4253.0
c2e4ec5e-3866-4bd4-9993-b09e66cb6547,soybeans,5122.0
215781f6-f179-4860-8faf-792747026d01,soybeans,5840.0
0a9f3494-0b6f-44b5-8204-168c3c589afe,corn,6501.0
1653bad6-6e8b-4560-a6d3-fa6d8238310c,soybeans,6083.0
6bec91de-bbd7-4872-8cab-f95339b57104,soybeans,5147.0
9040f2d7-c561-46dd-97c8-1a0170573dc5,corn,6514.0
02ca9cbe-edc4-4809-9860-ddaa2480a4c4,corn,6144.0
8ec250c2-5fc8-4bf7-ac3c-0c3c8e9b4e19,corn,5419.0
4fa3351d-8f9a-472c-8041-2e07331b629f,soybeans,5604.0
b7764d33-4e24-4fae-9157-e68bdd893b27,soybeans,5642.0
5607eae1-9fbf-4581-9ffd-a141805ab312,soybeans,4941.0
2ffba024-0274-455e-b1d3-aa12a93dc39c,soybeans,6021.0
05633013-1769-417c-8332-6c63a7f0fb7e,soybeans,5611.0
981e4a8b-8e3a-4bc7-8419-a2326c59c5f3,soybeans,4263.0
4a8df2cc-8970-4d38-b47a-bb6f3b2ae953,soybeans,5819.0
bca2c95f-bb30-4efb-82d6-32d9722d8b15,soybeans,4576.0
bdd70e38-d24d-46ae-b736-e6333da3022c,corn,5096.0
8acd5b3c-9b48-406a-8726-de6ff099f456,soybeans,4219.0
44ccdf36-7d5d-4721-8e3e-2f24f6561c88,soybeans,4207.0
a785ea79-35b9-4bab-ae8a-f953752e9628,corn,6605.0
f775df21-3445-4c27-9605-f912f99ef004,soybeans,5720.0
df0f42e9-d201-4590-8f69-c9ceb05526f0,soybeans,4296.0
399da0ac-7110-4d0c-b81f-8d60ea4dfbc8,corn,5305.0
e5ead45f-39ee-4c3e-9acc-d57bd069d4fd,soybeans,4590.0
d6295ccb-2a2d-4a5e-9b9e-c54ae96c9efc,soybeans,5473.0
36269da6-dca5-4411-9cdf-04448016ee98,corn,4981.0
1a35357c-0a96-4a49-b688-2dde60be3c3c,corn,6481.0
64e45f51-8544-4ac4-a552-d513e493565b,corn,6051.0
8eae5b16-1762-421d-b2d6-054639853084,soybeans,5543.0
f2f244a2-2064-4a96-94a0-3d66e5683dd6,corn,5005.0
7b648c54-da1f-40a2-9571-151770908422,soybeans,5877.0
c41c9df5-a02a-4707-b5a1-7eaf2c8cfe91,corn,6430.0
295394f1-d816-4bda-8f03-34fc14cd2b5b,soybeans,5449.0
18ebb6da-5fb8-4c3d-a6d8-bcb6c9732bc4,corn,5783.0
3b53b8bf-2785-40cc-8e08-8425ea3bfc9f,soybeans,5057.0
1aac6e01-7f17-4989-a6d8-c307d5ad7fd3,corn,6512.0
aa61c8d3-7278-46c8-a778-125f114ce340,corn,5613.0
ee741aab-7659-4339-a8ef-da7324a7669b,soybeans,4366.0
f209ffd7-2206-4875-a104-cb24b30bc54a,soybeans,5105.0
ba4b4bbe-6f6a-41bc-9e96-599c66fcc700,soybeans,6039.0
1f075ecf-5ad7-4f30-95d6-073540c6f866,corn,6625.0
d194f363-6103-4b2c-8a88-5fc2b5a81072,soybeans,4018.0
81dfd9b1-e639-4e10-ab39-efcf522298e9,soybeans,5648.0
805b3240-7f22-4045-85f2-e4fb47aecbc7,corn,6076.0
4b0df40a-dcb7-47ab-bb73-58d54974d718,soybeans,4119.0
7638b79d-eba5-4f78-b940-525f89e00a2b,corn,5687.0
5ad14022-8794-4547-abb1-b1e09886f998,soybeans,4495.0
833fb4bd-c4b7-4725-a0ca-308533111ca7,soybeans,4612.0
fb55b835-c159-49f4-841e-eb5ee549d8df,soybeans,5287.0
f7fb7a2b-ff79-4cb7-a6d8-a34114043fcb,soybeans,6051.0
e34458bc-4bcd-43f2-9a4e-7adfa5f2daf4,corn,6606.0
59e7fc7a-7178-4573-8e43-5fab95a6ba9b,corn,6880.0
b357c8d9-2509-4cec-a4a8-c53e3201dd3f,soybeans,4436.0
905ae406-0ecd-4a7d-b0b2-1a1715ca0380,corn,6009.0
278b6629-4799-4e58-bc84-e021ac896a46,corn,6340.0
ec3f6f07-940c-4f87-a11b-3663b8aac6a6,soybeans,5773.0
5b883a5a-f7e7-4305-be1a-8f356500ef50,corn,6078.0
a61643e7-2e10-472b-9e13-1883825b7c2e,soybeans,4619.0
0e44ecee-73ac-4f4a-8009-076a91d25d48,soybeans,4118.0
c089fde7-3d51-4a22-a0a3-9ed5b16723e7,soybeans,4869.0
d65624e3-5363-46bf-bc69-7b3352038d1d,soybeans,4829.0
3ee40cf5-69a1-4685-8bcc-5304f35e4b74,soybeans,5189.0
b3665f16-fc2d-49e6-94ce-92458eac044f,soybeans,5695.0
